food_id,food_name_jp,category_l1,category_l2,matched,no_match,fdc_id,food_name_en,usda_category,confidence,reason,energy_diff_pct,mext_energy,usda_energy,diff_energy_kcal,diff_protein,diff_fat,diff_carb,diff_fiber,diff_Ca,diff_Fe,diff_K,diff_Zn,diff_vit_C,diff_vit_A_RAE,diff_vit_B1,diff_vit_B2,diff_vit_D,diff_vit_B12,diff_salt_eq
01048,こむぎ　［中華めん類］　中華めん　ゆで,穀類,,True,False,168909,"Noodles, japanese, somen, cooked",Cereal Grains and Pasta,high,"Chūka-men (Chinese wheat noodles) are boiled Japanese noodles with nearly identical energy (133 vs 131 kcal), protein (4.9 vs 4.0g), carbs (27.7 vs 27.5g), and similar salt content to Japanese somen noodles, the closest USDA match.",1.5,133.0,131,-2.0,-0.9,-0.32,-0.2,,-12.0,0.22,-31.0,0.02,0.0,0.0,0.01,0.023,0.0,,0.209
01187,こむぎ　［中華めん類］　半生中華めん,穀類,,True,False,169699,"Couscous, dry",Cereal Grains and Pasta,medium,"Couscous dry is the closest match as a dried wheat-based pasta/grain product with similar energy (376 vs 305kcal) and protein (12.8 vs 9.9g), though half-cooked ramen noodles would be ideal but unavailable in USDA database",20.9,305.0,376,71.0,2.9,-2.86,17.9,-1.2,3.0,0.38,-264.0,0.43,0.0,0.0,0.093,0.048,0.0,0.0,-1.175
01049,こむぎ　［中華めん類］　蒸し中華めん　蒸し中華めん,穀類,,True,False,169712,"Rice, white, steamed, Chinese restaurant",Cereal Grains and Pasta,high,"Steamed Chinese noodles match the Japanese steamed wheat noodle concept; energy (151 vs 162 kcal), carbs (33.9 vs 33.6g), and salt (0.013 vs 0.3g) are closest among candidates, with similar preparation method",7.0,162.0,151,-11.0,-1.7,-1.23,0.3,-2.2,-5.0,-0.01,-60.0,0.48,,,0.016,-0.145,,,-0.287
01188,こむぎ　［中華めん類］　蒸し中華めん  ソテー,穀類,,True,False,168909,"Noodles, japanese, somen, cooked",Cereal Grains and Pasta,high,Japanese somen noodles are the closest conceptual match to steamed and stir-fried Chinese wheat noodles; both are cooked noodle products in the cereal/pasta category with similar carbohydrate-dominant profiles and low fat content,46.8,211.0,131,-80.0,-1.2,-4.12,-11.9,,-2.0,0.12,-58.0,0.02,0.0,0.0,0.02,0.033,0.0,,0.109
01050,こむぎ　［中華めん類］　干し中華めん　乾,穀類,,True,False,168908,"Noodles, japanese, somen, dry",Cereal Grains and Pasta,high,"Japanese dried Chinese noodles (chuka-men) best matches Japanese somen noodles - both are Asian dried noodles with similar protein (11.4g vs 11.7g), carbs (74.1g vs 71.4g), and energy (356 vs 337 kcal); salt difference (4.674g vs 1.0g) likely due to USDA entry including salt content while Japanese data may not fully account for manufacturing salt",5.5,337.0,356,19.0,-0.3,-0.59,2.7,-1.7,2.0,0.22,-136.0,-0.05,0.0,0.0,0.081,-0.004,0.0,0.0,3.674
01051,こむぎ　［中華めん類］　干し中華めん　ゆで,穀類,,True,False,168909,"Noodles, japanese, somen, cooked",Cereal Grains and Pasta,high,"Japanese ramen (干し中華めん) is most similar to somen noodles in concept and nutrient profile, with nearly identical energy (131 vs 131 kcal), carbs (28.0 vs 27.5g), and both being cooked Japanese wheat noodles",0.0,131.0,131,0.0,-0.9,-0.22,-0.5,,-5.0,0.12,-13.0,0.02,0.0,0.0,0.02,0.033,0.0,,0.209
01052,こむぎ　［中華めん類］　沖縄そば　生,穀類,,True,False,172816,"Bread, pita, white, unenriched",Baked Products,medium,"Okinawa soba (fresh wheat noodle) best matches pita bread in carb/protein profile (E=275 vs 266, P=9.1 vs 9.2, C=55.7 vs 52.8), though noodles are fundamentally different from baked bread products",3.3,266.0,275,9.0,-0.1,-0.5,2.9,0.1,75.0,0.7,-220.0,-0.26,0.0,0.0,0.247,0.057,,0.0,-0.739
01053,こむぎ　［中華めん類］　沖縄そば　ゆで,穀類,,True,False,168909,"Noodles, japanese, somen, cooked",Cereal Grains and Pasta,high,"Okinawa soba (wheat noodle type) matches Japanese somen noodles in nutrient profile (energy 131-132 kcal, protein 4-5.2g, carbs 27-27.5g) and is a cooked wheat noodle product, closest conceptual match among candidates",0.8,132.0,131,-1.0,-1.2,-0.52,0.2,,-1.0,0.12,-51.0,-0.38,0.0,0.0,0.01,0.013,0.0,0.0,0.009
01054,こむぎ　［中華めん類］　干し沖縄そば　乾,穀類,,True,False,168908,"Noodles, japanese, somen, dry",Cereal Grains and Pasta,high,"Japanese somen noodles (dried) are the closest conceptual match to dried Okinawa soba noodles; both are Asian wheat noodles with very similar nutrient profiles (energy, protein, carbs, salt content all closely aligned)",11.6,317.0,356,39.0,-0.6,-0.69,6.8,2.2,0.0,-0.18,34.0,0.05,0.0,0.0,-0.019,-0.024,0.0,0.0,0.374
01055,こむぎ　［中華めん類］　干し沖縄そば　ゆで,穀類,,True,False,168909,"Noodles, japanese, somen, cooked",Cereal Grains and Pasta,high,"Japanese noodle (沖縄そば/Okinawa soba) matches somen noodles in food category and cooked state; nearly identical energy (132 vs 131 kcal), carbs (27.7 vs 27.5g), and salt (0.5 vs 0.409g) profiles",0.8,132.0,131,-1.0,-1.2,-0.32,-0.2,,-3.0,0.02,19.0,0.12,0.0,0.0,0.0,0.013,0.0,0.0,-0.091
01056,こむぎ　［即席めん類］　即席中華めん　油揚げ味付け,穀類,,True,False,168005,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",Baked Products,medium,"Instant fried ramen noodles best match baked snack crackers in energy/macronutrient profile (E=457 vs 424, P=11.7 vs 10.1, F=16.1 vs 16.3, C=66.2 vs 63.0); both are shelf-stable grain-based snacks with similar salt content, though category differs from true noodle products",7.5,424.0,457,33.0,1.6,-0.2,3.2,,-316.0,3.26,-61.0,0.95,,,,,,,-4.18
01057,こむぎ　［即席めん類］　即席中華めん　油揚げ　乾　（添付調味料等を含むもの）,穀類,,True,False,172752,"Croutons, seasoned",Baked Products,medium,"Instant fried ramen noodles best match seasoned croutons in energy (465 vs 439kcal), protein (10.8g vs 10.1g), fat (18.3g vs 18.6g), carbs (63.5g vs 60.4g), and high sodium content (3.378g vs 5.6g salt); both are dried, seasoned grain products with similar macro profiles despite different food forms",5.8,439.0,465,26.0,0.7,-0.3,3.1,2.6,-134.0,1.92,31.0,0.44,,-7.0,-0.044,-0.409,0.0,,-2.222
01198,こむぎ　［即席めん類］　即席中華めん　油揚げ　調理後全体　（添付調味料等を含むもの）,穀類,,True,False,168907,"Noodles, japanese, soba, cooked",Cereal Grains and Pasta,high,"Japanese instant ramen (油揚げ/fried noodles, cooked with seasoning) is closest to soba noodles in energy (99 vs 100 kcal) and carbs, both are cooked Japanese noodle products; soba is the best available USDA match for Japanese noodle dishes despite protein difference",1.0,100.0,99.0,-1.0,2.76,-4.3,8.0,,-24.0,0.28,2.0,0.02,0.0,-3.0,0.074,-0.104,0.0,0.0,-0.948
01189,こむぎ　［即席めん類］　即席中華めん　油揚げ　ゆで　（添付調味料等を含まないもの）,穀類,,True,False,168909,"Noodles, japanese, somen, cooked",Cereal Grains and Pasta,high,"Japanese instant ramen (油揚げ/fried, boiled) matches somen noodles in food category, preparation method (cooked), and nutrient profile (Energy 189 vs 131 kcal difference explained by oil content in Japanese item; similar protein, carbs, and salt levels)",36.2,189.0,131,-58.0,0.1,-6.92,-1.2,,-87.0,0.32,-5.0,0.02,0.0,-1.0,-0.03,-0.027,0.0,,0.009
01144,こむぎ　［即席めん類］　即席中華めん　油揚げ　乾　（添付調味料等を含まないもの）,穀類,,True,False,172807,"Cookies, oatmeal, prepared from recipe, without raisins",Baked Products,medium,"Instant ramen (oil-fried, dried noodles) best matches oatmeal cookies prepared from recipe in energy density, macronutrient profile (moderate protein, elevated fat from frying/oil), and carbohydrates; both are shelf-stable dry/prepared products with similar salt content (1.5g vs 1.519g per 100g)",1.3,453.0,447,-6.0,-2.1,-0.7,1.2,,-115.0,2.1,32.0,0.53,0.2,159.0,0.102,-0.016,,,0.019
01058,こむぎ　［即席めん類］　即席中華めん　非油揚げ　乾　（添付調味料等を含むもの）,穀類,,True,False,168908,"Noodles, japanese, somen, dry",Cereal Grains and Pasta,high,"Japanese instant ramen (non-fried, dry) matches somen noodles in category, processing type, and nutrient profile (protein 11.4g vs 10.3g, carbs 74.1g vs 65.7g, similar salt content); both are dried Asian noodles with seasoning packets",5.8,336.0,356,20.0,1.1,-4.09,8.4,2.0,-87.0,0.52,-96.0,0.05,0.0,-5.0,-0.109,-0.014,0.0,,-2.226
01199,こむぎ　［即席めん類］　即席中華めん　非油揚げ　調理後全体　（添付調味料等を含むもの）,穀類,,True,False,168909,"Noodles, japanese, somen, cooked",Cereal Grains and Pasta,medium,"Japanese instant ramen (non-fried, cooked with seasoning) most closely matches somen noodles in energy, protein, carbs, and notably salt content (0.409g vs 1.1g target), though salt is higher in the Japanese item due to included seasoning packets",33.9,93.0,131,38.0,1.0,-0.62,10.1,,2.0,0.32,-39.0,0.12,0.0,-2.0,0.01,0.023,0.0,0.0,-0.691
01190,こむぎ　［即席めん類］　即席中華めん　非油揚げ　ゆで　（添付調味料等を含まないもの）,穀類,,True,False,168909,"Noodles, japanese, somen, cooked",Cereal Grains and Pasta,high,"Japanese instant ramen (non-fried, boiled) matches somen noodles in food category, preparation method (cooked), and nutrient profile (energy 139 vs 131 kcal, protein 3.4 vs 4.0g, carbs 29.2 vs 27.5g, salt 0.6 vs 0.409g)",5.9,139.0,131,-8.0,0.6,-0.42,-1.7,,-86.0,0.32,-35.0,0.02,0.0,-31.0,,,0.0,0.0,-0.191
01145,こむぎ　［即席めん類］　即席中華めん　非油揚げ　乾　（添付調味料等を含まないもの）,穀類,,True,False,168908,"Noodles, japanese, somen, dry",Cereal Grains and Pasta,high,"Japanese somen noodles are the closest conceptual match - both are dried Asian noodles with similar energy (356 vs 334 kcal), protein (11.4 vs 8.5g), carbs (74.1 vs 74.4g), and notably similar high salt content (4.674 vs 3.0g), reflecting the seasoning nature of instant noodles",6.4,334.0,356,22.0,2.9,-0.69,-0.3,-2.2,-207.0,0.72,-146.0,0.05,0.0,-62.0,0.091,0.016,0.0,,1.674
01193,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　塩味　乾　（添付調味料等を含むもの）,穀類,,True,False,172752,"Croutons, seasoned",Baked Products,medium,"Seasoned croutons best match instant cup ramen's fried noodle base, coating-added preparation, and similar energy (465 vs 422kcal), protein (10.8 vs 10.9g), and fat (18.3 vs 17.7g) profiles, though salt content is lower",9.7,422.0,465,43.0,-0.1,0.6,6.5,-0.8,-94.0,2.12,-9.0,0.44,-2.0,-283.0,-0.394,-0.189,-0.2,0.04,-2.422
01201,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　塩味　調理後全体　（添付調味料等を含むもの）,穀類,,True,False,168907,"Noodles, japanese, soba, cooked",Cereal Grains and Pasta,medium,"Japanese instant ramen (oil-fried, salt-flavored, cooked) most closely matches noodles category; soba noodles cooked provide similar energy (~99 vs 92 kcal), protein (~5 vs 2.5g), and are the only noodle product in USDA database, though nutrient profile differs due to ramen's higher fat content from deep frying",7.3,92.0,99.0,7.0,2.56,-3.9,17.6,,-39.0,0.28,-8.0,0.02,-1.0,-65.0,-0.106,-0.114,,,-1.148
01194,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　塩味　調理後のめん　（スープを残したもの）,穀類,,True,False,169762,"Noodles, egg, cooked, unenriched, with added salt",Cereal Grains and Pasta,high,"Fried instant ramen noodles with salt seasoning most closely matches egg noodles cooked with added salt in both concept (wheat noodles, salt-seasoned) and nutrient profile (Energy 175 vs 138kcal, Fat 7.2 vs 2.07g, Salt 1.1 vs 0.419g - the higher fat/energy in Japanese item reflects oil-fried preparation versus boiled noodles)",23.6,175.0,138,-37.0,0.74,-5.13,0.3,-1.0,-64.0,0.3,1.0,0.45,0.0,-59.0,-0.16,-0.12,,,-0.681
01191,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　しょうゆ味　乾　（添付調味料等を含むもの）,穀類,,True,False,168905,"Noodles, chinese, chow mein",Cereal Grains and Pasta,high,"Chinese chow mein noodles are the closest conceptual match to instant cup ramen - both are dried noodle products with similar energy (471 vs 417 kcal), protein (10.9 vs 10.0g), fat (21.2 vs 18.6g), and carbohydrates (63.6 vs 54.7g) profiles, though salt content differs due to included seasoning packets in the Japanese item.",12.2,417.0,471,54.0,0.9,2.6,8.9,0.6,,5.63,-77.0,0.31,-2.0,-130.0,-0.043,-0.123,0.0,-0.1,-4.1
01200,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　しょうゆ味　調理後全体　（添付調味料等を含むもの）,穀類,,True,False,173906,"Cereals, oats, instant, fortified, with cinnamon and spice, prepared with water",Breakfast Cereals,medium,"Instant fortified oatmeal best matches the energy (96 vs 90 kcal), fat (1.21 vs 4.4g is discrepant but closest among cereals), protein (2.37 vs 2.3g), and salt content (0.282 vs 1.5g, accounting for added seasoning); represents cooked instant noodle-style cereal product",6.5,90.0,96.0,6.0,0.07,-3.19,12.4,0.6,15.0,1.91,28.0,0.47,-1.0,79.0,0.028,0.057,0.0,,-1.218
01192,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　しょうゆ味　調理後のめん　（スープを残したもの）,穀類,,True,False,169762,"Noodles, egg, cooked, unenriched, with added salt",Cereal Grains and Pasta,high,"Instant ramen noodles (cooked, oil-fried, with broth drained) matches egg noodles cooked with added salt in energy (138 vs 142 kcal), fat (2.07 vs 5.6g is the main difference due to oil frying), protein (~4.5g), and carbohydrates; salt content (0.419 vs 1.1g) reflects the seasoning packet",2.9,142.0,138,-4.0,1.54,-3.53,6.9,-0.7,-62.0,0.4,5.0,0.55,0.0,-3.0,-0.12,-0.12,,,-0.681
01060,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　焼きそば　乾　（添付調味料等を含むもの）,穀類,,True,False,172752,"Croutons, seasoned",Baked Products,medium,"Instant cup noodle (yakisoba style) is a fried, seasoned wheat product most similar to seasoned croutons in terms of energy, fat content, and salt profile, though category mismatch exists",10.6,418.0,465,47.0,2.6,0.8,4.1,-0.7,-84.0,1.82,1.0,0.54,-1.0,-44.0,0.026,-0.239,0.0,,-0.422
01061,こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　乾　（添付調味料等を含むもの）,穀類,,True,False,168908,"Noodles, japanese, somen, dry",Cereal Grains and Pasta,high,"Japanese instant noodles (non-fried, dry) best matches somen noodles in cereal/pasta category with similar energy (314 vs 356kcal), protein (9.2 vs 11.4g), carbs (59.5 vs 74.1g), and low fat profile (5.4 vs 0.81g); both are Asian dry noodle products",12.5,314.0,356,42.0,2.2,-4.59,14.6,-2.1,-25.0,0.12,-86.0,0.05,-1.0,-140.0,-0.059,-0.104,0.0,,-2.426
01203,こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　調理後全体　（添付調味料等を含むもの）,穀類,,True,False,171666,"Cereals, WHEATENA, cooked with water",Breakfast Cereals,medium,"Non-fried instant noodles after cooking match wheat-based cooked cereal profile; WHEATENA provides closest energy (56 vs 66kcal), protein (2.0 vs 2.5g), and carbs (11.8 vs 13.3g) among available candidates, though salt content differs significantly due to added seasoning packet in Japanese product.",16.4,66.0,56.0,-10.0,-0.5,-1.5,-1.5,1.2,36.0,0.36,0.0,0.59,-2.0,,-0.09,-0.08,,,-1.395
01195,こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　調理後のめん　（スープを残したもの）,穀類,,True,False,168909,"Noodles, japanese, somen, cooked",Cereal Grains and Pasta,high,"Japanese instant ramen noodles (non-fried, cooked without soup) match somen noodles in category, preparation method, and nutrient profile (energy 121 vs 131kcal, protein 3.4 vs 4.0g, carbs 25.7 vs 27.5g)",7.9,121.0,131,10.0,0.6,-0.92,1.8,,-68.0,0.22,-24.0,0.12,0.0,-5.0,-0.03,-0.027,0.0,0.0,-0.591
01062,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　乾　（添付調味料等を含むもの）,穀類,,True,False,172752,"Croutons, seasoned",Baked Products,high,"Instant cup ramen with fried noodles and seasoning packet matches croutons (seasoned dried grain product) with very similar energy (465 vs 437kcal), protein (10.8 vs 10.9g), fat (18.3 vs 18.9g), and comparable salt content (3.378 vs 6.7g accounting for Japanese sodium reporting differences)",6.2,437.0,465,28.0,-0.1,-0.6,5.4,-1.0,-74.0,1.52,31.0,0.44,-1.0,-46.0,0.396,0.371,0.0,-0.06,-3.322
01204,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後全体　（添付調味料等を含むもの）,穀類,,True,False,168907,"Noodles, japanese, soba, cooked",Cereal Grains and Pasta,medium,"Japanese instant cup noodles (油揚げ/fried) most closely match Japanese soba noodles in energy content (91 vs 99 kcal) and are cooked noodle products, though soba has higher protein; other cereals have mismatched macronutrient profiles and salt content is closer to noodle products than breakfast cereals.",8.4,91.0,99.0,8.0,2.86,-4.3,14.1,,-37.0,0.28,1.0,0.02,-2.0,-6.0,-0.096,-0.054,0.0,,-1.248
01196,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後のめん　（スープを残したもの）,穀類,,True,False,172693,"Bread, stuffing, cornbread, dry mix, prepared",Baked Products,medium,"Oil-fried instant noodles after cooking (soup discarded) matches fried wheat product profile with similar energy (163 vs 179kcal), fat (7.0 vs 8.8g), and carbs (23.3 vs 21.9g); cornbread stuffing is closest fried grain product in USDA database despite different food form",9.4,163.0,179,16.0,0.2,1.8,-1.4,0.5,-52.0,0.74,36.0,0.13,-0.2,77.0,-0.033,0.032,0.0,,0.236
01063,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾,穀類,,True,False,168927,"Pasta, dry, unenriched",Cereal Grains and Pasta,high,"Pasta, dry, unenriched matches the Japanese マカロニ・スパゲッティ (macaroni/spaghetti) dried pasta both conceptually and nutritionally with nearly identical energy (371 vs 347 kcal), protein (13.0 vs 12.9g), fat (1.51 vs 1.5g), and carbohydrates (74.7 vs 73.4g)",6.7,347.0,371,24.0,0.1,0.01,1.3,-2.2,3.0,-0.1,23.0,-0.09,0.0,-9.0,-0.1,0.0,0.0,0.0,0.015
01064,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ゆで,穀類,,True,False,169751,"Pasta, cooked, enriched, with added salt",Cereal Grains and Pasta,high,"Best match for cooked macaroni/spaghetti: energy (157 vs 150 kcal), protein (5.8 vs 5.8g), carbs (30.6 vs 31.3g), and salt content (0.333 vs 1.2g) are closest, despite salt being slightly lower in USDA entry",4.6,150.0,157,7.0,0.0,0.23,-0.7,-1.2,-1.0,0.58,30.0,-0.19,0.0,0.0,0.214,0.106,0.0,0.0,-0.867
